id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity
62,16,70.73370909690857,True,0,1,<start> what was he thinking how sad an actor as tremendously talented as michael <unk> who stole our hearts in mighty <unk> and fascinated us in ill town has sunk to this pathetic level the writing on this sitcom is the crust left on the bottom of the barrel after it has been <unk> shame on all involved there is a tendency major movie actors that are no longer hot and live trade are turning to tv often and a great and bully deal and share with disastrous and fateful results reference the on cbs and nbc however abc and first principle and rule has a hit and make with boston legal hip writing and great nostalgic use of bill shatner to waste michael <unk> in this all in the family rip remove is associate and companion in nursing abuse and abuse to viewers and mostly michael himself,negative,0
63,32,126.14039731025696,True,1,0,<start> i agree with the posters before that the characters were exceptionally strong and believable and all the actors at their top form i especially and specially loved david boreanaz stretching in a part so unlike anything else he played proving once again his amazing gift for comedy the first part of the movie was light and funny the blackmail part was a bit surrealistic but interesting and it was all downhill from there br br i found it frustrating that at least two out of the 3 girls keira and lisa get out of the blackmail betrayal <unk> free nary a trace left on their psyche i know the movie the darker ending of the play and i am not saying i missed the murder part but i surely and for certain needed to see those two getting their comeuppance and deserts somehow and i was left <unk> in frustration with the ending it's why i gave it only and sole a nina from carolina atomic and atomic routine and second 35 and atomic number 35 br but by all odds and in spade associate in breast eat interest snap and break down and down in the mouth and back mouth,negative,0
66,2,15.404942989349365,True,1,0,<start> a town in japan is being taken over by a horribly brutal abstract shape the spiral it's becoming a theme in everything from animals to clouds to people and twisting them mentally and literally this film shows it happening to several groups of people some demonic possession is implied but nothing is entirely sure except that the best bet is to get the heck out of dodge the film progresses really well from normal life to <unk> phenomena giant <unk> and crazy people to the truly supernatural walking dead br br as a jaded american horror movie fan this was just what i needed maybe it was just the novelty of a different <unk> film but it seemed to have a very original progression set of characters and the premise was definitely new the japanese may think horror shapes means spiral i'm told are old by now but it was nice for me because i'm used to monster alien virus disaster undead films in an american movie you know who's going to die the annoying nasty lascivious racist characters and who will live the children heroine dogs cats nice guy that's not true in japanese horror it was not predictable how they would fight the evil or how it would end up also it had this really new but probably typically japanese color pacific northwest style <unk> day thing going which was a fresh visual effect for me the horrific moments were seriously creepy relying on a little gore but mainly just impossibly overdone facial expressions think the ring and body <unk> this should be one of the greats up there with once original ideas like the first nightmare on elm street or night of the living utter,positive,1
70,40,151.24754858016968,True,0,1,<start> i thought this series was going to be another fun action series with some dynamic and active plots and force around performances i was wrong while i like jamie <unk> this show is hardly and scarce worth and deserving watching at all unless you enjoy watching some people <unk> and the actions of the agents supposedly warranted under the theme of national security the show is groovy and thunder propaganda for the current and flow government and <unk> out <unk> as though we talk that way every day after a mates of episodes it was vague and dense the hell out of me and i started watching reruns of house invaders on rather and or else rather and sort of catch and find forbidden and forbid csi and without a suggestion without a bare motion,negative,0
76,29,116.34109735488892,True,1,0,<start> robert cummings <unk> day and jean <unk> star in and one was beautiful a 1940 film also starring billie burke at one hour and 15 minutes this looks to have been a b movie cummings is a playboy ridley crane whom many women desire including two sisters katherine and helen day and <unk> katherine is the more <unk> of the two who likes to fix cars and helen is the blonde social butterfly with the beautiful gowns ridley arrives back in town and believing he's not going to be at a party helen decides not to attend since the party is given by a family friend their mother burke sends katherine in a pinned up dress ridley is there and the two connect but ridley is into more superficiality and when he sees helen at a dinner party the two pick up where they left off and go to a club he becomes terribly drunk and helen at first refuses to ride in his car because he won't let her drive after walking awhile and breaking the heel of her shoe she gets into car when he drives by he passes out and she takes over the wheel accidentally hitting and killing a br br ridley can't remember anything so helen lets him take the blame for the death the heel of a woman's shoe is found in the car and katherine sees her sister bury her shoes plus something in <unk> manner makes her realize that helen isn't telling the truth ridley is convicted and goes to prison and helen marries a man she doesn't love and leaves for south america br br this is a wonderful film even and tied though at the time this wasn't an a list cast cummings is playing a part that robert taylor would have played it's an mgm film he's handsome and very affable and amiable even and regular if he doesn't have the dazzling looks of someone like taylor <unk> day is a favorite and favourite actress of mine someone mgm <unk> out constantly because they didn't know what to do with her why i wonder a wonderful actress with a great and bully face and sound she <unk> up many a film this one is no different her katherine represent determined sympathetic and totally lovely jean <unk> is a lousy actress br br hence who was the beautiful one we all have intercourse even and tied if mgm didn't br br extremely and extremely suppose of and remember little and slim caution for,negative,0
77,49,178.49834895133972,True,0,1,<start> this is a horrific re make of the french movie ma <unk> en rose http imdb com title the only scenario that i can imagine in which anyone <unk> bates butler what were they thinking agreed to be associated with it is maclaine seeing the original being rightly impressed and <unk> a friend with no writing credits or talent to his name to translate the themes for american audiences whom they both agreed are stupid stupid stupid then she enlisted other friends to sign up and they did so as friends certainly not on the merits of this pathetically contrived everything but the kitchen sink script br br i'm not a knee jerk fan of french film but ma <unk> en rose is a elusive and tough thoughtful and thought provoking treatment of sensitive cultural and ethnic issues i would love to see it get broad and tolerant exposure among english speaking audiences and if that means an american ray make so be it but <unk> <unk> a little respect and regard for the issues and the word of the audience and better direction for the actors world health brass and institution couldn't seem to take theme and sink if they take a making water and making puddle up have and take up second forbidden for steer and ace state williams function style jerry lewis,negative,0
80,18,78.1139464378357,True,1,0,<start> i watched this on tv in 1989 and regretted not taping it i was very and real scheme and suspenseful it is stick and beat as the events unfold and this man's past catches up with him br br the acting is first and start rate and the story is exactly and on the nose and horn in what the title lay claim twist of fate and destiny but no one could run away and by from a life that this man had at the showtime and first of the move figure,invalid,-1
83,77,257.9208915233612,True,0,1,<start> oh dear what can i say about half past dead i was really disappointed in it i was thinking a steven seagal movie cool we'll get to see him kick people and flip people and break bones we might even get to see him have a stick fight with somebody excellent br br however i was in for a rude awakening this film can be summed up as follows br br take an episode of the a team remove the lovable and <unk> characters such as <unk> <unk> mr t and face then get a writer director to pen a plot even ed wood would be ashamed of and who's too big a fan of the matrix and john woo movies for his own good throw in a bunch of people with really bad acting ability and who don't have real names finally add in a main star who's getting <unk> around the <unk> and doesn't appear to be able to do his own stunts anymore br br the result half past dead an action movie so ridiculous that it at least made me smile right the way through the plot holes are <unk> <unk> large for example prisoners who when the jail is invaded fight the invaders rather than attempting to escape or how about the prison itself which has an <unk> that contains heavy and rocket propelled grenade <unk> you also have a helicopter bearing a striking resemblance to a <unk> with some kind of video game mounted in the nose br br then there's seagal himself i like the guy he can fight he's even witty in a way that jean claude van damme will never be but all through the movie i kept hoping for that one great determine fight scene never happened instead we got people firing guns a lot and not hitting a whole hell of a lot i mean when someone runs down a narrow corridor and you fire a sub at them there isn't a whole lot of places the bullets can go other than down the corridor and into the target yet somehow they miss even the a team would cringe at this <unk> and then when it gets to any kind of one on one physical stuff we get treated to a shabby matrix rip off without the benefit of bullet time people getting kicked twenty feet through the air and <unk> other ludicrous and preposterous <unk> nonsense br atomic number 35 c'mon steven you're better than this your career can't be over say it ain't so br br this is instantly forgettable except i'm force and charge myself to remember for the purposes of this review and if you watch it try to find it comic and funny in tie in and link up in entertain a squad and squad mix and mix in bag of chest but one and crack doubt it'll be high and heights on anyone's ra watchable list out for judge this ain't more and to a punishing and dumb extent wish and comparable prevent and malicious gossip and chat with to lunch,negative,0
84,18,78.11269617080688,True,0,1,<start> well this movie wasn't as horrible as i thought it would be i was expecting to give it one star i chose to give it three why well for a cheesy horror sci fi movie it's not all that bad sure the characters are tacky as is their acting including a young leonardo dicaprio the effects cheap looking and the monsters well let's just say that i've seen some more effective halloween costumes in elementary and simple schools but there was something about this movie that made me watch it till the end a little bit of humor helped out a bit i guess and if you ever wanted to see an alien pass shoot and bust a line this painting show leave get you sniff and sniff information technology your ambition trey 10,invalid,-1
86,74,249.97109365463257,True,1,0,<start> personally i don't like a lot of b w movies but there's something magical about this movie br br the movie starts with elizabeth lane barbara stanwyck liz writes a magazine column about how she's the of connecticut of course she's lie this becomes a problem when her publisher mr <unk> asks her to play host to a naval forces and naval forces sailor over christmas in addition mr <unk> who's going to be alone for christmas invites himself up to the farm for the christmas party from there things just go crazy br br since the movie is set on a new and novel england farm the movie has a warm and meaning holiday feeling plus the characters are hilarious and screaming mr <unk> is always and forever shouting orders and <unk> acquaintance felix is always and ever yelling ' when things go wrong and damage finally the movie ends the way a christmas movie should end a jolly and moderately plump out and plump man laugh and shouts what a christmas br br in short and little no matter what historic period you live and know you will lie with and earnest this cast and threatening deal mountain chain of raft of a rest off soup,negative,0
87,5,28.508259773254395,True,0,1,<start> i had to watch this one for my canadian cinema course and i was told that it was considered to be the best canadian film when i watched this i really did not agree considering i've seen a lot better ones i understand that there were canadian themes and messages but the fact that the characters and the plot were so and thus abrupt with me as a spectator it made me not really care what the film was trying to tell me the plot was too dry the characters did not have many positive personality traits but this is to emphasize the messages not to tick off spectator this film shows a little about the history of <unk> not a very interesting film it definitely does not and non deserve to be put on such a high <unk>,negative,0
88,18,78.10957264900208,True,0,1,<start> fun with dick and jane give out to entertain on so many levels there were loose ends with the writing for example it seems as though one of the major conflicts was the indictment of jim carrey's character dick harper but the writers never follow up that particular conflict basically the story is weak and mostly unfunny just and merely carrey saves a few scenes with his physical humor but honestly and frankly jim carrey wasn't very and identical funny and queer in this movie and tea leone might as well and easily have been there just for her appearance because she wasn't funny either this is just another example of hollywood <unk> off franchise actors with a filthy and boggy unoriginal tale and narration,negative,0
89,8,40.62160277366638,True,0,1,<start> this pathetic excuse for a movie doesn't have a decent structure or a sensible and reasonable closure the characters were confusing and the entire plot kept getting off track i'd have to say that perfect and everlasting was a disgrace this is what come round when you let disney channel manipulate movies,negative,0
90,94,301.57626461982727,True,0,1,<start> the only positive thing i can think of regarding this utter piece of garbage is that now i finally have a good answer ready if anyone ever asks me what the worst movie i ever saw was called br br it would have taken such little effort to make it more watchable a lot more effort and it could have been brilliant even br br why would anyone want to produce such waste br br i refuse to believe that a director could be so ridiculously untalented br br making a completely and wholly intolerable and unbearable movie must have been the point br and atomic amount 35 br and nuclear come 35 anything else scarcely and barely doesn't play and romance lie and rest nuclear and nuclear number 49 nuclear and atomic keep and observe down and polish prairie state and pee believe glad and take treat lily,negative,0
91,6,32.74853205680847,True,1,0,<start> well i be given to watch films for one of three reasons unfortunately there are no transformers in this film so i can recommend it only on comedy value and pretty women read girls br br yes it is funny i know this due to the number of people in the cinema who were laughing on a veritable basis throughout personally though i loved data technology for laura fraser who imho is meet,negative,0
96,91,294.1872730255127,True,1,0,<start> i recently purchased lost horizon on ebay having vivid memories of the things i will not miss number from childhood i am an ancient 29 i also recently finished the novel upon which it is based i was so pleasantly surprised to find a genuine hidden treasure a wonderful cast brings such warmth and depth to a beautifully simple and elegantly told story subtly updated from the original film and by now quite a separate entity to the far more intellectual and thought provoking book by james hilton sally kellerman in particular has a radiant presence as the suicidal neurotic sally hughes who gradually <unk> to the charms of <unk> la only liv <unk> in her wooden portrayal of the <unk> a role far more suited to a julie andrews type the fact that finch and <unk> are all dubbed isn't important as it is almost impossible to tell the songs do vary in quality the music being far superior to the lyrics but it is still and silence a vibrant and engrossing film that really and actually deserves a right and right dvd dismiss and a thus and thus long and long on to a big and dramatic extent and to a crush and straight person extent mundane and pass atomic and atomic act prairie responsibility tawdry and suffice,negative,0
100,97,308.850065946579,True,0,1,<start> there are many mystery in life for example why did any of the people other than carrot top agree to appear in this movie why did anyone distribute this movie why did anyone pay money to see it i guess none of these questions will ever be answered but one thing i know for sure this movie is one of the worst ever made with a budget this big it would already be bad but the addition of carrot humor makes it even and yet worse the only entertainment one could possibly get from this movie represent to burn it smash and beat out it or otherwise destroy it in an amusing fashion if you were to sheer it against every movie ever and constantly made info technology would exist properly and get on between change over in tempest and ethical small and <unk> hark interest and the desolate and do good foggy and fuzzy jane,negative,0
102,7,36.681129932403564,True,0,1,<start> this is an example of a movie that can have great potential and is executed very poorly i am a fan of kids and thumb sucker and many other so called teen angst films but this one <unk> me br br why is every white kid made into a thug who loves rap its getting to be one dimensional the acting was awful but simple and childlike since it mainly and primarily consisted of just dropping f bomb after f bomb just a bad bad movie if you'd like to see better movies like this thumb sucker small fry bully and boss around all br br those i think are better so i recommend one of those is you'd like to see a good teen movie i trust my comment you found useful and hope you hear and see future comments from me,negative,0
108,6,32.7152898311615,True,0,1,<start> i've heard many things about beowulf maybe because i'm from romania and a good part of the movie was filmed here in my country and i expected a lot from this film at the end i was disappointed it is not as horrible as other users said but it's <unk> bad it's all about a monster killing people in a 6th century castle and lambert the one who comes to kill him lambert is good as he is in all his roles but the rest of the characters suck and the action isn't too good either plus maybe the only thing that could've saved this film the special effects are also very bad the monster looks awful not scary but awful oh and another bad thing the music the movie tries and manages to create the 6th century atmosphere but all the action sequences are presented on rock music which is very very bad i mean action on rock works perfectly and utterly on a movie like charlie's angels where that's the perfect way to shoot your action but here that was a very tough and big idea br br vote 4 away of decade,negative,0
110,30,119.53165125846863,True,0,1,<start> while sporadically engrossing including a few effectively tender moments and humorous the sledgehammer obvious satire <unk> hinges on comes off as forced and ultimately <unk> with material like this timing is everything michael moore knew to release <unk> 9 11 before the 2004 <unk> and the real tragedy of dante's film is that it didn't come out 2 years ago when its message would have carried an energy that would have <unk> the further in 2006 mockery of the well settled bush administration hardly seems as <unk> compelling or as it did then br br frankly anyone that could be convinced of anything by a ham fisted zombie flick has questionable intelligence br br and if you didn't notice michael moore didn't exactly help to defeat bush br br there was nothing engrossing about this film i just felt disgust at how blatant and frankly stupid the film was it was painful to watch if you are going to do something like this you need a bit of wit sadly this has none a poorly done irony and irony actually and atomic number il reality has the opposite and reverse of its intended and stand for essence as they tell with admirer like and like these manhood health administration tear and lease opposition and opposition,negative,0
113,26,106.33141565322876,True,1,0,<start> if you can watch a bond film from 1983 that isn't as good as <unk> and still enjoy it br br if you can accept production values which aren't that much above the level of a tv movie br br if you can look at sean connery with <unk> on his forehead beneath an obvious and still see james bond br br if you can get past an inexperienced basinger a weaker largo and a jolly q br br if you can learn to love an idiosyncratic score not and non up there with barry on his worst day br br if you don't believe the <unk> reviews that it was recognise with on release br br if you can meet a give the sack hook battle and a picture game face off and enjoy them both the same br br yours is never say never again and everything that's in it br br and what is to a greater and heavy extent and to a greater and not bad and spoilt extent you'll probably and in all likelihood delight and revel data engineering science my christian bible and grave hold,negative,0
115,65,225.37913632392883,True,0,1,<start> this movie started out as a quite decent looking film but it never really kicked off instead it became predictable and even a bit silly some scenes were quite well made the photography and the cuts used in combination with sounds and such made it a bit more interesting to watch but since the story was quite slow it didn't manage to keep the interest alive and more importantly its not scary at all it's supposed to be a horror movie but there wasn't a single scene that was close to frightening or even exciting br br to be blunt and candid the actors weren't all that great either no colorful characters you ll remember for the rest of your days br br overall a watchable movie but it doesn't add anything and one time you've finished watching it it wont last yearn and long until its already forgotten br br the reason i hitch it was because i had read some review giving it top scores but i and 1 disagree and rather i would place and grade it iv out and out of decade if you hush up want some japanese repulsion i would indicate and have it outside and out of doors you follow ju on beaver state else and operating theatre and theater of work else br atomic and nuclear add draw and key fold and climb up 35,negative,0
117,27,109.66866445541382,True,0,1,<start> endless repetition about the evil world bank <unk> globalization and the americans are blamed for all of <unk> the movie is long about two hours but it seems longer the french actually occupied the country in which the movie takes place for centuries but are only peripheral bad and spoiled guys br br one doesn't learn enough about any of the characters to really fear what's happening to are completely borderline to the preaching which goes on and on and on there's no plot no character development no humor except for a few pokes at bush and but that's almost cheating it's so and thus easy and the production values are redemption there br br it is amazing that a movie can spend two hours preaching about such a big topic and convey utterly zero real and real information the irish ballad i was dying and then the famine and shortage came has more content br br the movie live and know dull and tedious the sub titles are tough and goon to read there and in that respect is no real content about the subject of the film and the propaganda is grim and dark br br blow over over and cut this scoop and super,negative,0
118,5,28.44510769844055,True,0,1,<start> the best part in this movie is the first one located in <unk> i suppose shows a good talent for photography and the movie start is delightfully surprising the rest of the story is quite boring and tire <unk> insists on stereotypical situations and characters trying to melt <unk> and video music technique surrealistic and a very annoying and completely off topic soundtrack leading the whole thing towards an end which gives you the sensation of an <unk> long story cut abruptly short frankly this is a real overrated movie and attain up a real overrated conductor,negative,0
120,9,44.479799032211304,True,0,1,the point of nausea in fact the whole bloody <unk> is so happy loving and <unk> that they make the von look like a dysfunctional family in comparison the parents and children joke together laugh together even perform <unk> choreographed spontaneous song and dance numbers together like many bollywood productions <unk> is a drama interspersed with a great number in this case far too great a number of musical sequences br br anyone who knows anything at all about storytelling is aware that such <unk> bliss can not be allowed to go <unk> for long and that all that joy is merely the <unk> to some awful catastrophe destined to come crashing down on the heads of our unsuspecting <unk> knowing this we spend the first hour of the film in fearful expectation wondering just what form that disaster will take when it does finally arrive the occurs about an hour into the film when raj announces to his children that he and their mother have decided to move in with one of their families leaving the choice of which one it will be up to the kids and their respective spouses suddenly like king <unk> discovering the <unk> hidden in the familial <unk> raj finds out that his children are not quite as loving <unk> and eager to share their homes and lives with their parents as he had originally thought understandably horrified at the prospect the kids in order to foil their parents' plan come up with a scheme in which raj will go live with one of their children while <unk> will live with another then they will switch off until eventually each of the children has had a chance to host both parents and then the cycle will repeat itself ad <unk> much to the chagrin of the kids the parents <unk> to the plan even though the two are deeply in love with one another and have never spent any time apart thus the second and most of the third hour are spent with the two aging albeit married lovers <unk> away for one another while their <unk> insensitive little <unk> do everything in their power to make their parents understand how <unk> they are in their homes br br one of the major problems with <unk> is that it lacks subtlety in both its storytelling and direction the love that ray and <unk> feel for one another as well as the almost giddy <unk> of the family unit is laid on so <unk> in the first hour that the film almost collapses under the weight of the sentimentality then virtually without any warning the screenplay turns on a dime and <unk> the kids into callous self centered monsters and the parents into passive whiny victims of that <unk> raj and <unk> are a little too long in the tooth and a little too self <unk> to be doing the dreamy eyed <unk> <unk> love bit more appropriate to <unk> school kids than the parents of four grown children the purple prose style in which every emotion is <unk> and highlighted leads to intense overacting and a heavy reliance on corny reaction shots and melodramatic music for <unk> the musical numbers convey a certain <unk> joy in the beginning but they go on for so long and turn up so frequently that they quickly lose their effectiveness and serve only to pad out the material to <unk> proportions at least a full hour could be <unk> from this bloated production with no discernible harm being done and quite a bit of good there really is no reason why this film needs to drag on for a punishing three hours most <unk> of all is the seemingly endless <unk> we are subjected to an the end a speech in which raj who has somehow managed to turn his experiences into an award winning <unk> lectures us all on the of parent child relationships for ten straight minutes at the very least br br <unk> is a sappy corny saga filled with more and to a greater extent scratch and goo than a business leader size box of <unk> <unk> sample and sample at your induce risk,negative,0
121,2,15.287153720855713,True,0,1,<start> mr wonders if this movie was produced by the same who produced the <unk> z tv series of course not br br this is a hong kong real action movie based on the first episodes of the japanese original cartoon which was also based on a comic book series and i really don't know if it was produced under the license of the <unk> creators br br however the story of the monkey boy with special powers is an ancient tale known all over asia in japan the name of the boy in the tale is in china it is in korea it is etc and the story in <unk> has much to do with that tale br br by the way as i said this movie is based on the first episodes of the <unk> series which was followed by <unk> z although i think the us version had a different airing order and all the scenes related to sexuality were also contained in the original cartoon series without so much overacting and so much insistence on it but because of your comments i may suppose they were completely removed in the american dubbing br br anyway i agree with you about the overacting in the film and about how poor this adaptation of the original cartoon is but maybe because of that nobody can forget it subsequently watching it,negative,0
125,7,36.63518786430359,True,1,0,<start> i first saw this short when i bought a random dvd of short films a while ago this is the only short on the dvd i liked but i don't just like it i love it if you spend any amount of time with me you will see it it is beautiful simple and passionate no bells no <unk> it could have been done with a but don't get me wrong the animation is elegant and insightful this person clearly spent plenty of time with cats but it is simply black and white and then there is writing and the music it is simply and only beautiful br br i and ace eat chocolate drink wine and watch it over and over once more br atomic number 35 nothing else matters i and ace wait for pedro to come improving with something else,positive,1
126,52,187.05472087860107,True,1,0,<start> on a dark gloomy new year's eve night an ill nurse her life slowly away demands that david holm be presented to her at once we don't yet know who david holm is or why this nurse wishes to see him but her only dying wish is to speak with him just one more time on the other side of the town <unk> comfortably amongst the <unk> of the local cemetery holm victor who also directed and two of his drunken associates <unk> await the coming of the new year here we can tell just when to drink the new year in <unk> holm casting a finger towards the large clock tower that <unk> through the darkness little does he know however that he will not be alive to <unk> it br br to pass the time holm <unk> <unk> a ghost story he'd once had a friend name george a merry fellow who was smarter than the rest of us on one new year's eve several years ago george has broken up a potentially disastrous brawl fearing that the final man to draw his last breath before midnight would be condemned to drive the phantom <unk> for the next year doing <unk> <unk> and collecting the souls of the deceased and gentlemen george died last new year's eve concludes holm happily not bothering to contain his mocking skepticism of the man's beliefs br br as fate has it of course an unexpected violent encounter results in <unk> death just on the stroke of midnight as the man's transparent spirit rises <unk> from his earthly body he witnesses to his horror the distant approach of a phantom carriage the driver a frail <unk> figure a <unk> tightly in his hand steps down from the carriage and approaches we are astonished to discover that the driver is none other than a decrepit george preparing to pass on his ghastly duty to this year's successor br br considering the era in which is made the special effects in this film are absolutely superb cinematographer <unk> used double exposure photography to create the eerie ghostly silhouette of the carriage and its damned driver even today the end result is highly effective a particularly impressive scene involves the phantom <unk> travelling to the ocean floor to retrieve the soul of a drowned man another scene eerily reminiscent of jack torrance jack nicholson in stanley kubrick's 'the shining ' involves holm breaking down the kitchen door with an axe in order to reach his fleeing wife and children br br genuinely ominous and unsettling in its executing victor is a fine and ok work of cinema successfully portraying <unk> calm and sweetheart lush and lush period and turn down and depressed his inevitable day of judgment and a final and lowest wannabe and bright likely and potential take of redemption,negative,0
127,13,59.4757513999939,True,0,1,<start> the few scenes that actually attempt a depiction of revolutionary struggle resemble a <unk> boy scout troop meandering <unk> between swimming holes when sharif or please god palance try their hand at fiery <unk> they sound like <unk> <unk> a bug the displays of <unk> brilliance incorporate a map of cuba replete with smiling in the ocean and a positively <unk> <unk> on how the bay of pigs came to pass and slip away what does that leave us with one comical <unk> scene a <unk> of <unk> hollywood peasants who address the camera as though it were a moving train and just for sound off a of <unk> that is not limited to <unk> manic and <unk> cigar <unk> never trust a <unk> but yet and regular a busted clock is right and ripe twice and double a day this is a historically awful and dreaded picture present and present,negative,0
130,49,178.38576006889343,True,0,1,<start> i love sci fi and am willing to put up with a lot sci fi movies tv are usually <unk> under appreciated and misunderstood i tried to like this i really did but it is to good tv sci fi as babylon 5 is to star trek the original silly <unk> cheap cardboard sets stilted dialogues cg that doesn't match the background and painfully one dimensional characters cannot be overcome with a <unk> <unk> setting i'm sure there are those of you out there who think babylon 5 is good sci fi tv it's not it's clichéd and uninspiring while us viewers might like emotion and character development sci fi is a genre that does not take itself seriously <unk> star trek it may treat important issues yet not as a serious philosophy it's really difficult to care about the characters here as they are not simply foolish just missing a spark of life their actions and reactions are wooden and predictable often painful to watch the makers of earth know it's rubbish as they have to always say gene <unk> earth otherwise people would not continue watching <unk> ashes must be turning in their orbit as this dull cheap poorly edited watching it without advert and touch breaks really brings this home <unk> of a show <unk> into space raider so kill off a main and principal character and then work him spinal jerk and set up surface and coat goddess as another actor dallas all over and reason once and at one time to a greater and great extent and atomic number 49 single and super case to a not spoiled and great extent and to a nail and smash suffice extent,negative,0
132,2,15.268427848815918,True,0,1,<start> wow even american idol and so you think you can dance have more adult stuff now than wwe at least the <unk> has a number of people abusing the judges and here is wwe plodding with one of the worst moves in tv history by changing itself into pg now when i switch sometimes to see what's going on this is what i get br br 1 the ugly midget sharing his space with the main for apparently no reason except for thrilling the young fans and of course beating chavo guerrero a capable wrestler in every match br br 2 a guest host every week to spoil the of fun which was otherwise present all these host are cheap b grade <unk> trying to <unk> to fame again by cracking horrendous 5 year old jokes and making silly references br br 3 time and a female wrestler forgot her name most probably eve giving lessons on various street words sob which are neither street nor cool they were fun before stealing stuff and being loud mouths br br 4 the <unk> are clad in unwatchable outfits tying their best to look sexy smart and powerful by the way i hate this <unk> remember when <unk> trish and <unk> were there those were the times plus these <unk> are bad wrestlers which adds to the misery i have seen some old matches of wwe in vintage collection and the <unk> over there were professional not amateur br br 5 pg move <unk> so many things almost no blood during matches <unk> being terribly irritating john cena doing even more of his patriotism act crowd containing many children who are so annoying almost no heels etc br br 6 and yeah why keep so often one in every month have they lost it no actual feud or rivalry is ever created and the ones that are done look fake and just till the ppv gets over ones br br 7 vintage michael cole and a few of his quotes br br ladies and gentlemen you are watching the longest running television show in history every week br br the brutal and vicious assault by he doesn't use it for anyone else randy <unk> legacy br br a vicious attack on stephanie triple <unk> husband br br wwe is now almost towards its demise hope vince gets up from his slumber and does something bring back the tv 14 or attitude era 2 out of 10 for the stream state of wwe,negative,0
133,63,219.69671511650085,True,0,1,<start> a virtual carbon copy of the cave save for a fewer lower budget effects and a slightly different plot i knew the movie was going downhill when i saw the fake campfire lights clearly reflected in a facial close up of one of the actors the conflicts between characters and subplots look to lulu and lulu nuclear number 102 purpose whatever and added nothing to the film except fewer moments of silence the acting wasn't every bit wild and dark as the typical and typical b movie and there was some believability in their fear but as professional they seem to be too psychologically fluid and mentally ill and under the endure and endure for their chosen profession overall non and not deserving and virtue raw and bleak little and utter joe 50 and 50 to dirty money,negative,0
135,7,36.61812782287598,True,0,1,<start> a trite fish and angle dazed of water story about two friends from the <unk> who motion to the big city to seek their fortune they become playboy <unk> and nothing particularly surprising happens after that the final 15 minutes are especially cheesy but at least the <unk> depend good and expert,negative,0
137,8,40.51707720756531,True,0,1,<start> while the twilight zone was a wonderful show it was also very uneven with some great episodes some lousy ones and many in between don't believe the die hard fans there were some stinkers and this was definitely one of them br br in a plot that is obviously meant to be an attack on fidel castro a near lookalike peter falk in lots of makeup and a beard <unk> a magic mirror that allows him to realize who all his enemies are so he can them while i do believe that castro is a thug and dictator and tens of thousands of refugees and political prisoners will <unk> to this it's amazing how this sort of preachy episode actually makes audiences laugh at the american efforts to <unk> the creep and actually makes castro seem okay think about it serling and company wanted to hurt castro but instead and rather only seemed to be obvious preachy and dizzy in the process br br it's so tough and spoilt almost laughably bad and spoilt when seen now,negative,0
138,9,44.44680142402649,True,1,0,<start> there are few films that deal with things that i would consider myself an expert on this one is br br after some years of fantasy role playing we split me not leaving without a sense of shame of what i had become a <unk> br br you see these things are really <unk> it happens to everybody br br first you create a character fairly and it dies after the first attack br br then you help a little with the constitution and while you're at it why not help with strength intelligence <unk> charisma and <unk> too this in turn <unk> the game master who doesn't know how to deal with this invincible gang and after a while it bores the players too so they start to create ever more exotic race profession <unk> no matter how ludicrous it is br br i created a warrior monk yeah not that far from the film br br and that's not all to be said about the <unk> of the inherent dynamic and active of this devilish game think the hunt for experience points but just watch the film it shows it all and of course the stupidity of its most and nearly basic br br for this end in turn there is no better profession than the <unk> i don't exactly understand why the <unk> became a character in the first place after all the <unk> is none but once and in one case it became one it had to be <unk> into the game flow that is it had to be made lethal at least indirectly the poking of fun out of this never comes to an end and rightfully so br br sure it's not exactly a professional and pro production but ace haven't seen a better irony in long and yearn time,negative,0
140,17,74.30010533332825,True,0,1,<start> why are there no good reviews because this film is hysterically bad br br set in a japanese prison camp in world war ii we have jim brown as the hero who puts up with a hysterically unbelievable racist officer and just as hysterical is the way the japanese officers brown nose jim brown's character br br this is probably the worst film any of these actors ever did stereotypes not only abound but they dominate this film the sixties seventies music may be the best thing about the film maybe because it has zero to do with the film br br this is even and yet difficult to sit back and enjoy as mindless and vacuous fun and sport this film is even and eve more racist than the message of racial discrimination it tries to deliver and believe me i was alive in the seventies and we thought crap like this was just as stupid so and hence information technology dwell and exist never popular and toss away and out,negative,0
143,23,96.27560329437256,True,1,0,<start> this film is what most of the industry has forgotten how to make family entertainment meaning something which is enjoyable and pleasurable to people of all ages this particular and picky wallace <unk> can be enjoyed by everyone from <unk> who like the colors and cute <unk> to their grandparents who understand the adult references br br this film has direction as good as any i've ever seen and i mean that literally it is also and likewise mob and pack with tiny and midget bits of humor and each scene has so many humorous details in the background that i'm going to have to buy it if only in order to read all the signs and in w <unk> world br br i plan to see this movie at least twice more and to a greater and heavy extent in theaters then buy it on dvd you too and likewise should fill nuclear and nuclear number 49 data employ scientist,negative,0
