,cte_l1_m1,cte_l1,cte_l1_p1,cte_l2_m1,cte_l2,cte_l2_p1,cte_max_m1,cte_max,cte_max_p1,cte_der_m1,cte_der,cte_der_p1,steering_l1_m1,steering_l1,steering_l1_p1,steering_l2_m1,steering_l2,steering_l2_p1,steering_max_m1,steering_max,steering_max_p1,steering_der_m1,steering_der,steering_der_p1,time,mutation type,mutation method,episode,method combi
1867,0.2635480263157895,0.0510732558139535,-0.0071852653061224,0.2922517125,0.0534136058615222,0.0142694488285714,0.5411,0.2025,-0.0244999999999999,0.0231949433304272,0.0079382135306554,0.0046120408163265,0.1439721729349051,0.0400603614583484,0.0177569706297042,0.1286376408406671,0.0378237729686443,0.0088426309008641,0.339651107788086,0.1678228974342346,0.0603547692298889,0.0140018817021104,0.0101644944578771,0.0059124198738409,03-24-12-08,XAI,attention_same,8,XAI attention_same FSC
1868,-0.0235057142857142,1.0355002049180326,,-0.0252216097142857,2.8636673759631157,,-0.1071999999999999,0.3332000000000001,,-0.0001942028985507,0.0945379098360655,,0.027078497376559,0.4811990360927874,,-0.0006486903015292,0.6148946957444613,,0.0305091738700866,0.0,,0.0018456655797427,-0.0353007066200991,,03-24-12-08,XAI,attention_same,9,XAI attention_same FSC
1869,0.181387018255578,0.0559060472610096,0.0336559999999999,0.1482917047870182,0.0225135401063372,0.0076939204,-0.3168000000000001,0.1034999999999999,0.0075,0.0150598571428571,0.0011065735767991,-0.003234,0.0633764625719022,0.0284527241651751,-0.0234066244168207,0.0291330153516306,0.0117083839067829,-0.0084667453185973,-0.2116605639457702,0.0730335712432861,-0.0013960599899291,0.0115321652271917,0.0015571840029413,-0.003284093812108,03-24-12-22,XAI,attention_opposite,0,XAI attention_opposite FSC
1870,-0.0066325128424657,1.3002141608391606,,-0.001339034625428,3.3216987665559445,,0.0498999999999998,0.8325,,-0.0014690476190476,0.049591958041958,,0.0347351138529344,0.5693420195912168,,0.0113531998783409,0.685285468139634,,0.0415541529655456,0.0,,-0.0008993974724222,-0.0406231681549257,,03-24-12-22,XAI,attention_opposite,1,XAI attention_opposite FSC
1871,0.2127007075471698,0.0766468085106383,0.0014076845298281,0.2475779546383648,0.0791231786170212,0.0006942481294236,0.4641,0.1385,0.0202999999999999,0.0191737315875613,0.0087282801418439,0.0004412032355915,0.10832593745388,0.0704279794418195,-0.0087603735874046,0.1051203530641706,0.0637348803544231,-0.0022870879889686,0.3356572985649109,0.2840528488159179,0.002449631690979,0.0078093020547236,0.01054479499473,-0.00040933326512,03-24-12-25,RANDOM,random,0,RANDOM random
1872,-0.2192381074168797,-0.0982212075471697,-0.013842,-0.1479913406564365,-0.1393074994716981,-0.009675508,-0.0914,-0.3006000000000001,0.0002999999999999,-0.0196077777777777,-0.0089444528301886,-0.0047908333333333,-0.1072706481233836,-0.0641481527871505,-0.0161160834038552,-0.0652031154594929,-0.0693253388404704,-0.0122470794817107,-0.1286748051643371,-0.1842843294143676,-0.0434553623199462,-0.0167354520161946,-0.0016891069232293,-0.0020858234042922,03-24-12-25,RANDOM,random,1,RANDOM random
1873,0.2804117647058824,-0.0075480434782608,0.041957,0.5523518188235295,0.0173531714347826,0.0754592133461538,0.5981000000000001,0.1528,0.1046,0.0320439999999999,0.0210980434782608,0.0053189999999999,0.117951014280027,-0.0440089967316927,0.0163290557379905,0.0959270713632817,-0.0045831974904576,0.014199697613537,0.0968407988548278,0.0607770085334777,0.0702945590019226,0.0218622602522373,0.0064293373654515,0.0042057995612804,03-24-12-25,RANDOM,random,2,RANDOM random
1874,0.1048683333333333,0.0127925283018867,0.0012059288537549,0.06350755275,0.0306559725283019,0.0035876762845849,-0.0410000000000001,0.0377,-0.0054,-0.0057530278232405,-0.0040921132075471,-0.0019229249011857,0.1176043233465558,0.0024854987473139,0.00843126002516,0.0454419205926868,0.0106337047106882,0.0032589005295442,0.0534536242485046,-0.015558123588562,0.0119670629501343,0.0054679722159357,-0.0022279720261411,-0.0002232305852792,03-24-12-25,RANDOM,random,3,RANDOM random
1875,-0.0588611616161616,0.2574637254901961,,-0.0215691876919191,0.171737694490196,,-0.0378999999999999,0.3667999999999999,,0.0022512684989429,0.015148431372549,,-0.0094853947898655,0.1099555651821634,,-0.006054278540334,0.0692050935887462,,-0.0630176067352295,0.2972849011421204,,0.0010374173813402,0.0191182475464016,,03-24-12-25,RANDOM,random,4,RANDOM random
1876,0.0101665404040404,0.1136679765886287,0.0326982222222221,0.0056754158964646,0.1137291596070234,0.0364764650222221,0.2519,0.427,-0.0050000000000001,0.0026192416034669,0.0093158026755852,-0.0054917777777777,0.0353798791213487,0.0509383383000278,0.0002776106033059,0.0084388604386039,0.0550139490442793,0.0115157550012727,0.1704041361808776,0.360759973526001,0.0087705254554748,0.0048943552927175,0.0101703703621508,-0.0031831631064415,03-24-12-25,RANDOM,random,5,RANDOM random
1877,0.143144496124031,0.013169223156853,-0.0165755555555555,0.0975019753488372,0.0399535726076199,-0.0010275981666666,0.3032,0.2372,0.001,0.0148082251082251,0.005982483918852,-0.0038988888888888,0.0846435742759571,-0.0054506438152743,0.002304502369629,0.0520324159495764,0.0221241044057906,0.0011791851785634,0.3331730365753174,0.2709331512451172,0.0097348690032958,0.0223449496446515,0.0038588085734386,0.0003350532510214,03-24-12-25,RANDOM,random,6,RANDOM random
1878,0.014064,-0.16898730703259,0.0526333333333332,-0.015667552,-0.2590569154236706,0.0484109778431372,-0.2909,-0.4223999999999999,-0.0223999999999999,0.0040612244897959,-0.0151402058319039,0.0046509803921568,0.0039433067664504,-0.0888636911303878,0.0310663205854522,-0.0147220353772674,-0.0794872095347951,0.0149569757261089,-0.0915820002555847,-0.1380796432495117,-0.0425460934638977,0.0078958624935879,-0.009893115200294,-0.0015111589329499,03-24-12-25,RANDOM,random,7,RANDOM random
1879,-0.2013722857142857,-0.0378432499999999,0.0560898322851152,-0.2756160353142857,-0.0807757716416666,0.0736483698916841,-0.6556000000000001,-0.0307,0.1157999999999999,-0.0247361038961039,-0.0119783333333333,0.0065408455625436,-0.1543666126274703,-0.0607786202727584,0.0330355377763849,-0.132126703155728,-0.0274282368678814,0.0296797937177201,-0.3613739013671875,-0.0042423009872436,0.0708745121955871,-0.0190397552067693,-0.0112957469560206,0.0020564752959553,03-24-12-25,RANDOM,random,8,RANDOM random
1880,-0.1407231481481481,-0.0590002525252525,0.0405496926713948,-0.2303745325,-0.0286547814191919,0.0544573690212766,-0.3949999999999999,0.0425999999999999,0.1117,-0.0106518667201926,-0.0016531818181818,0.0097487943262411,-0.0985335744399991,-0.0477063176758361,0.0339119440882552,-0.1094433872505571,-0.0106855351408274,0.0228624769830058,-0.1703550219535828,0.0442860126495361,0.0127778053283691,-0.008696020368841,-0.0049317170273173,0.0079818332625055,03-24-12-25,RANDOM,random,9,RANDOM random
1881,0.2143962222222222,0.1397524509803921,0.0051704545454545,0.2338454941555555,0.1784622682843137,0.003455131590909,0.5067999999999999,0.2702999999999999,0.0118,0.0206818645640074,0.0140453431372548,0.0018613636363636,0.1142939715423725,0.1040434332098811,0.0066160152412273,0.1013171017945395,0.0805140713895816,0.0016928155189793,0.3821213841438294,0.0864620804786682,0.0055351853370666,0.0124344163624386,0.0092486869909015,-0.0008577582511034,03-24-12-25,RANDOM,random,10,RANDOM random
1882,0.0617752723311546,0.2678214424951267,-0.020597193877551,0.0393384832788671,0.4418355821637427,-0.021994654345238,-0.0434999999999999,0.4518,-0.0627,0.0059565283018867,0.0283978557504873,-0.0012203231292517,0.032221408155067,0.174942919416226,-0.026342219460065,0.0215347911407649,0.1589488352431231,-0.011030011555352,0.0383607149124145,0.1256089210510254,-0.0301387310028075,0.0108510017177125,0.0151314945713586,-0.003371001455654,03-24-12-25,RANDOM,random,11,RANDOM random
1883,0.1706347690710949,0.0601565464895635,,0.0734487735858847,0.06562835,,0.2768,0.1136,,0.0149754347826086,-0.0058414611005692,,0.1217176003858145,0.0457517569425181,,0.0538374259097541,0.0353324786853065,,0.2102525234222412,0.0610919594764709,,0.015692020393908,-0.0032259307490693,,03-24-12-25,RANDOM,random,12,RANDOM random
1884,0.003909420289855,0.0840718065003779,0.0264645833333333,0.0042610456567028,0.0942123215948601,0.0532816097916666,0.1744,0.2915,0.0397,0.0030372082166199,0.0060653061224489,0.0055002450980392,0.0509771914725918,0.0621338902738752,0.0346238940444035,0.0146323380973428,0.0579326806556257,0.0167637278762463,0.222033143043518,0.2652599215507507,0.0554312467575073,0.0062278014169458,0.0066592871427581,0.0064309391366573,03-24-12-25,RANDOM,random,13,RANDOM random
1885,-0.2116396666666667,0.1041189555125725,0.0667882352941175,-0.4122883078333332,0.1131876892746615,0.0813952552941176,-0.5406,0.2184,0.0896999999999998,-0.0158612244897959,0.0224621856866537,0.0078294117647058,-0.1349174932762981,0.0711825160468195,0.0285313022779483,-0.1394690509068698,0.0639851319167846,0.0175600819534911,-0.1183613538742065,0.2929291129112243,0.0178127884864807,-0.0032902733496587,0.0177801760918743,0.0036268912109674,03-24-12-25,RANDOM,random,14,RANDOM random
1886,-0.0962919999999999,-0.0190679841897232,0.027675527903469,-0.1416813068,0.0108677578853754,0.0608868971455505,-0.178,0.1638999999999999,0.1108,-0.0099306122448979,-0.0006756916996047,0.0031925716440422,-0.0229273445159197,-0.0265191097784301,0.015243385143741,-0.0169388334552294,-0.0032781278816721,0.0213179368835532,-0.0360330939292907,0.0981814265251159,0.055194854736328,-0.0088035268709063,-0.0033197602617882,-0.0002211207807693,03-24-12-25,RANDOM,random,15,RANDOM random
1887,-0.1749701224489795,-0.0379104999999999,0.0293333333333333,-0.168969290987755,-0.0386716438833333,0.0268959560784314,-0.6108,-0.0618999999999999,0.0105999999999999,-0.0297463435374149,0.0027513333333333,0.0017745098039215,-0.1284593143010968,0.0163555710328121,0.0255261661448314,-0.1017831442867309,-0.0059228177771174,0.0178522063489348,-0.5109933018684387,-0.0748082399368286,0.0745669603347778,-0.0246557912181074,0.0001332070926825,0.0049366121198616,03-24-12-25,RANDOM,random,16,RANDOM random
1888,0.174768547641073,-0.0154359999999999,-0.0249402321083171,0.1807901946993524,-0.0241999948,-0.0321219178143133,0.3365999999999999,-0.1798,-0.1241999999999999,0.0192805314009661,-0.009742,-0.000635493230174,0.1069968752347615,0.0134446800500154,0.0097815396729856,0.0788810696178394,-0.0087539665828526,0.006105560279715,0.26585853099823,-0.0455762147903442,-0.0301827192306518,0.0152991997357008,-0.0011824596766382,0.0035324684475734,03-24-12-25,RANDOM,random,17,RANDOM random
1889,0.0707061363636363,-0.2266087789661319,0.0674923846153846,0.037398343340909,-0.3183133269117646,0.0925271239615384,-0.1565999999999999,-0.5828999999999999,0.1114999999999999,-0.0051196779964221,-0.0318813279857397,0.0045924615384615,0.0218137287069112,-0.1493451663312866,0.0261808988652549,-0.0201349906866304,-0.1453992659710021,0.02380742497605,-0.2557421922683716,-0.4149762392044067,-0.024171769618988,-0.005996489954016,-0.0196722378811521,0.0002322796674875,03-24-12-25,RANDOM,random,18,RANDOM random
1890,-0.2206612173913043,-0.0334709054923305,-0.0398693277310924,-0.3945538049043477,-0.0065370976892627,-0.0342834547310924,-0.5817,0.1013,-0.0282999999999999,-0.0217526077097505,-0.0029052449282533,-0.0045964705882352,-0.1366179785762064,-0.0648114835354511,-0.0367277328425845,-0.1381562300060706,-0.0039413239514918,-0.018513791778088,-0.2176170945167542,0.1965697407722473,-0.0482481122016906,-0.0058011135436983,-0.0066731702186119,-0.0074512062891691,03-24-12-25,RANDOM,random,19,RANDOM random
1891,-0.0740512596899224,0.0110469387755102,0.0722195478723404,-0.0233243078779069,0.0055692336734693,0.0586094746586879,-0.0724999999999999,0.1020999999999999,0.1634,-0.0095323201621073,0.0008408163265306,0.0087666223404255,-0.0550779030421864,0.0090430775391204,0.0436924664346593,-0.0160165344439708,0.0043272025352626,0.0217880562929501,-0.1368839740753174,0.0528056025505065,0.1318310499191284,-0.0040400481897027,-0.0018596684142034,0.0078785122679348,03-24-12-25,RANDOM,random,20,RANDOM random
1892,-0.1440651162790697,-0.121375744680851,0.0217046195652174,-0.1185981218604651,-0.0961453818014184,0.0281023158967391,-0.1631,-0.0385,-0.0041999999999999,-0.0058119047619047,-0.0063907801418439,-0.0051938405797101,-0.0729334148210148,-0.0470590804121181,0.0150522961520819,-0.0405562792175907,-0.0299041874068786,0.0125776477630281,-0.1376751661300659,-0.0179412364959717,0.000771164894104,-0.0056536648245084,-0.0055297886508012,-0.0027923147747482,03-24-12-25,RANDOM,random,21,RANDOM random
1893,-0.1977505681818182,0.0737505952380952,0.0138152173913043,-0.2296293900568182,0.053198528297619,0.0135343189130434,-0.4761000000000001,0.0895999999999999,0.0406,-0.0174939633844631,0.0066363095238095,0.0102673913043478,-0.1188000480319853,0.0301042116734953,0.0365854358381551,-0.1030067390298611,0.0158957643204329,0.0222001823777556,-0.3374418020248413,-0.026870310306549,-0.0014289021492004,-0.0148080018123649,0.0014561284732605,0.0055323656972335,03-24-12-25,RANDOM,random,22,RANDOM random
1894,-0.4193908333333334,0.0210889724310777,-0.0195800581395348,-0.7738291840000002,0.0115714317042606,-0.0100975356802325,-0.8365,0.0379999999999999,0.0127,-0.0408279841327082,-0.0020389724310776,-0.0006661046511627,-0.2292523825279204,0.0168905655224982,-0.0330777247133123,-0.2397063891550104,0.0014007824131408,-0.0117059548998726,-0.1742864251136779,-0.0193045139312744,0.0166692137718201,-0.0194005053523985,-0.001622626637307,-0.0021602302486466,03-24-12-25,RANDOM,random,23,RANDOM random
1895,0.1440626602564102,-0.0650792063492063,0.0174659013605441,0.2000923203365384,-0.0486650476031745,0.0411560629761904,0.5182,-0.018,0.0539,0.0172717146433041,-0.0010761904761904,0.0043724914965986,0.0817226381888105,-0.0334166219934732,0.0143206830194487,0.0708945158356389,-0.0255102377565524,0.0140898449769336,0.3008236289024353,-0.0120496153831481,0.0009924173355102,0.0149415625898617,-0.0050026849943346,0.0024803958731849,03-24-12-25,RANDOM,random,24,RANDOM random
1896,0.092597628458498,0.2625369696969696,,0.0928447320750988,0.4328440058354978,,0.3795,0.5451,,0.0065119896640826,0.0282567965367965,,0.0463886327915935,0.1438947313307942,,0.0362036025143859,0.1475154168955744,,0.1263538002967834,0.2444463968276977,,0.00787441367115,0.0285124446342001,,03-24-12-25,RANDOM,random,25,RANDOM random
1897,-0.365267512195122,-0.0288752508361204,0.0191657142857143,-0.5717665268390243,-0.0264637192196209,0.0078710142857143,-0.6872999999999999,-0.0359,-0.0108999999999999,-0.0213232142857142,0.0026322742474916,0.0005114285714285,-0.1652466587170323,-0.0228232282046187,0.0094701939462018,-0.1619791568569131,-0.0085456886418934,0.0050822502780742,-0.1517894268035888,-0.0091924667358398,0.0038042068481444,-0.0107215517846753,-0.0033590619773121,0.0039050783962011,03-24-12-25,RANDOM,random,26,RANDOM random
1898,-0.0276803555750658,-0.0434914818101153,0.0136168359941944,-0.0071588216878841,-0.0121625111978704,0.0047906548766327,-0.0221,-0.015,-0.0216,0.0032025101763907,0.0038226708074534,0.0037326197387518,0.0530574251196994,-0.0199096247110889,0.0023106013800467,0.0098359507315624,-0.0034569924084401,-0.0027613844045096,0.1204029396176338,0.0198919773101806,-0.0545599460601806,0.0042345418701346,0.0002882199656522,0.0013033648890663,03-24-12-25,RANDOM,random,27,RANDOM random
1899,0.0021476238624873,0.4535256097560974,,0.0115607811122346,1.1041154199186995,,0.1982000000000001,0.8118000000000001,,0.0074688888888889,0.0294648373983739,,0.0166499365064154,0.1578139215769299,,0.0153002462630223,0.1673590714037981,,0.0838721394538879,0.0826902389526368,,0.0083473760930318,-0.0065360324921687,,03-24-12-25,RANDOM,random,28,RANDOM random
1900,-0.1166364145658263,-0.077535890073831,-0.0005173995271868,-0.076162621752701,-0.1309525334987695,-0.0009897944160756,-0.2407,-0.3472999999999999,-0.0043999999999999,-0.0145004166666666,-0.0075223954060705,0.0021653900709219,-0.0629417972421,-0.031717716521695,0.0023498032615248,-0.0388973610073128,-0.0356966811985507,0.0005298770076,-0.1427124738693237,-0.1464378833770752,-0.0288389921188354,-0.0119496872586508,-0.0039414515164149,0.0034961333388273,03-24-12-25,RANDOM,random,29,RANDOM random
1901,-0.09915125,0.0222011204481792,-0.004800809889173,-0.0411245360694444,0.0119186295958383,0.0027711969948849,-0.1251,0.0227999999999999,0.0707999999999999,-0.0165598646034816,0.0002809523809523,-0.0010676896845694,-0.0753261715532668,0.0121764989671151,-0.0113071795654794,-0.0262214107261717,0.0060567324652415,-0.0052567042238437,-0.153045892715454,0.0175853371620178,0.0056700706481933,-0.0170304089301847,-0.0020624819595892,-0.0019133541262998,03-24-12-25,RANDOM,random,30,RANDOM random
1902,-0.3673185714285714,-0.0632659090909091,-0.1380725,-0.5613235471269841,-0.0488788771320346,-0.43471126475,-0.6395000000000001,-0.2364999999999999,-0.2478,-0.0547132483370288,-0.0072581168831168,-0.0080375,-0.2014178835528178,0.0219027256286698,-0.0151575712487102,-0.2235719372478688,-0.0098817237939341,-0.0159949088902656,-0.3209624290466308,-0.0784781575202941,0.0,-0.0320065226364558,-0.005137282705894,-0.001493988931179,03-24-12-25,RANDOM,random,31,RANDOM random
1903,0.1612328088578088,0.0346272727272727,-0.0332310077519381,0.1025456796212121,0.0445534758636363,-0.0684390026024364,0.0912999999999999,0.0867999999999999,-0.0723,0.0034337821297429,-0.0066781818181818,-0.0047253599114064,0.1003016283885426,0.0421731690029529,-0.0202333525860741,0.0458791836452479,0.0264179360194063,-0.0294663518157684,0.0047501921653748,0.0507035255432128,-0.0110507607460021,0.0086581326036222,0.0018930912695147,-0.000437649909576,03-24-12-25,RANDOM,random,32,RANDOM random
1904,0.1219167439703154,0.091721360033375,-0.0084755328218243,0.050633872796846,0.0721342814309553,0.0126075744671781,0.1759,0.2033999999999999,0.1779,0.0071229166666666,0.0210863162286191,-0.0006014066496163,0.1164319384506176,0.0439630246476041,-0.005391075831714,0.0410973793377845,0.0369990032202923,0.0035380469122249,0.2272032499313355,0.1378394365310669,0.0914188027381897,0.010338404788022,0.01428473170755,-0.0076236967497583,03-24-12-25,RANDOM,random,33,RANDOM random
1905,-0.169184585323491,-0.1237589019607843,-0.0038717391304348,-0.1317306477854972,-0.1563988961019608,-0.0265744967391304,-0.5726,-0.5823,-0.053,-0.0300108695652173,-0.0227049411764705,-0.0081434782608695,-0.0858056857531685,-0.0763159953767214,-0.0193824112546913,-0.0630794122314455,-0.0565558647807022,-0.0132663126497792,-0.4277399778366089,-0.3572904467582702,-0.0356130599975585,-0.0191807111428267,-0.0142678513881914,-0.0009121895241348,03-24-12-25,RANDOM,random,34,RANDOM random
1906,0.1774904891304348,0.1075576363636364,0.069005243902439,0.1944097795380434,0.1317108334727273,0.0568122010731707,0.2878999999999999,0.2309000000000001,0.0587999999999999,0.0104417021276595,0.0187198181818181,0.0071954268292682,0.107359386994031,0.0929656662800434,0.0442476854602829,0.0887998618781542,0.0732068329182956,0.0308299145978079,0.2821769118309021,0.148451566696167,0.147652804851532,0.0056106477315332,0.018176284852353,0.0068105995655059,03-24-12-25,RANDOM,random,35,RANDOM random
1907,0.0255990980392156,0.0124087802562885,-0.0026520833333333,-0.0004770791098039,-0.0020088666967252,-0.0210426297916666,-0.0666,-0.0727,-0.0720999999999999,-0.006134081632653,-0.0058507831039392,-0.0071458333333333,-0.0433983591476491,-0.0154429337618219,-0.0235600742744281,-0.0148834554509474,-0.0080463424494401,-0.0258885695366963,-0.1180136203765869,-0.1152688264846802,-0.0680049061775207,-0.0055751513864616,-0.0057994670128095,-0.0046897382708266,03-24-12-25,RANDOM,random,36,RANDOM random
1908,-0.0006744680851063,0.7589544802867383,,0.0239126312454592,2.3194143544444445,,0.0676000000000001,0.6270000000000002,,-0.0009780434782608,0.033826523297491,,0.0146499098170805,0.3407549449713319,,0.0220452329136432,0.4582539435968443,,0.0959537029266357,0.0,,0.0018728852272033,-0.0582116320996301,,03-24-12-25,RANDOM,random,37,RANDOM random
1909,-0.0923169565217391,-0.0645744410569105,0.0385101566207878,-0.0563008389130434,-0.0399794255233739,0.023362778485999,-0.1517,-0.0706,-0.0182999999999999,-0.0174521367521367,-0.0029135162601626,0.0094064546748932,-0.1589341754060866,-0.0424385049232003,0.0276473508180858,-0.0517182728318237,-0.0219659732105044,0.0155093911126206,-0.1019332408905028,-0.0349205136299133,0.0386024713516235,-0.0141472739159551,-0.0025527249203949,0.0101038393076981,03-24-13-07,XAI,random,0,XAI random FSC
1910,-0.0647273626917367,0.2244791788856305,,-0.0220221554280059,0.156082027546432,,-0.0286,0.3285,,0.0019283643892339,0.0159570869990224,,0.0007329295540964,0.1043005711940697,,-0.002654289224146,0.0655141921668817,,-0.0616720914840698,0.2909424901008606,,-0.0003400608727527,0.0191534297324112,,03-24-13-07,XAI,random,1,XAI random FSC
1911,0.1037578260869565,0.0752842962962963,-0.0159467208672086,0.0575920521826086,0.1347290054518518,-0.006101029306233,-0.0012999999999999,0.1192999999999999,-0.0260999999999999,0.0081802721088435,-0.0005083703703703,-0.001850840108401,0.0902162260823356,0.0326796456031432,0.0103304057259637,0.0394116516735353,0.0370158046764926,-0.0001486761059927,0.0877196788787841,0.0484896302223205,-0.0322984457015992,0.0082011116163851,-0.0017833562084922,-0.000226172639264,03-24-13-07,XAI,random,2,XAI random FSC
1912,-0.0344511111111111,-0.0325511820330969,0.0111662543295398,-0.0042588562222222,-0.0161148058392435,-0.0001008368827313,0.0563999999999999,-0.0452,-0.0119,0.0167181818181818,0.0032015957446808,0.0061042553191489,0.0353836750352962,-0.0337105509164538,0.0097014716622925,0.0106773327651346,-0.015914382345257,0.0046351986921785,0.0797307491302491,-0.0489023327827453,0.0216280221939086,0.0117456809278916,-0.000346699320044,0.0069402473905427,03-24-13-07,XAI,random,3,XAI random FSC
1913,-0.1108924606845513,0.0572354166666667,-0.0234818823529411,-0.0594146978584643,0.0916350468749999,-0.0225044913568627,-0.1893,0.0915,0.0278999999999999,-0.0239651690821256,0.010025,0.0021779607843137,-0.1403187725088403,0.0621007435644666,-0.0290045333821691,-0.0446904335789335,0.0381656152650868,-0.01771309236549,-0.2571965381503105,0.0498949885368347,-0.0760567188262939,-0.0175691493597907,0.0044668657549967,-0.0010406286956048,03-24-13-07,XAI,random,4,XAI random FSC
1914,0.1149686956521739,0.0254771241830065,-0.0124332791327913,0.0702463543864734,0.0452392008104574,-0.0049865861571815,0.1842999999999999,0.1808999999999999,-0.0368,0.0096618686868686,-0.0017397385620915,-0.0045439566395663,0.0851565771065832,0.0288326947268074,-0.0032963631886655,0.0471904243660748,0.0385547271107059,-0.0026459512007147,0.242816686630249,0.2547087669372558,-0.0135026574134827,0.0132596874854179,0.0023920326061498,-0.0020199015721436,03-24-13-07,XAI,random,5,XAI random FSC
1915,0.1210493617021277,-0.036176487804878,0.0178411680911682,0.1971509756750483,-0.0214404275317073,0.0185690162108261,0.3077000000000001,-0.0177999999999999,-0.0375,0.0042909822866344,-0.0067574146341463,-0.0059014245014245,0.0659327035587879,-0.0224603546501659,0.0100541978960384,0.0677284533045924,-0.0063291803362169,0.0048109927112333,0.112927496433258,0.0451020002365112,-0.0064659118652343,0.0031207080843487,-0.0018591324339915,-0.0035010053244873,03-24-13-07,XAI,random,6,XAI random FSC
1916,0.1677913636363636,0.0343663101604277,,0.0683328439545454,0.0469453592513369,,0.2803999999999999,0.1078,,0.0113984672304439,-0.00151247771836,,0.0929222214364945,0.003231074684258,,0.0462503650175907,0.0144753072100577,,0.2301378250122071,0.0371091365814209,,0.014537656388342,-0.0017633733477396,,03-24-13-07,XAI,random,7,XAI random FSC
1917,0.0829486024196913,0.239581568627451,0.0569326086956522,0.1203197084772632,0.3442538434260249,0.036283937173913,0.2343,0.4892999999999999,0.0230999999999999,0.0112741739130434,0.0265555080213903,0.0063695652173913,0.0414435917524793,0.1568681626582316,0.0227819259136753,0.0505778768798029,0.1238093062834993,0.0100405782967084,0.1219661831855773,0.0456169843673706,0.0313319563865661,0.00732553726953,0.0132397581761746,0.0045124511841846,03-24-13-07,XAI,random,8,XAI random FSC
1918,0.0830906748911465,0.9919395833333332,,0.0557541129426705,2.337740975537281,,-0.1913,0.9334,,0.0102422322775264,0.062971600877193,,0.0442271869793008,0.5111687261480511,,0.0198456006107775,0.5607175612516915,,-0.0705136656761169,0.0280261635780334,,0.0070684229474666,-0.0020154212650499,,03-24-13-07,XAI,random,9,XAI random FSC
1919,-0.0874634479271991,-0.1471250793650793,0.0446306324110671,-0.0529538901567239,-0.0862251759682539,0.0365729772134387,-0.1600999999999999,-0.0635,0.0712,-0.0195492063492063,-0.010469365079365,0.0041530632411067,-0.1521527509146659,-0.092739934669364,0.0238871888398826,-0.0500924567997752,-0.0445773265638235,0.0166833100982599,-0.0823434591293335,-0.0729745626449585,0.0544252395629882,-0.0166639832454541,-0.0117396697165474,0.0038080623689965,03-24-13-20,XAI,attention_same,0,XAI attention_same FSC
1920,-0.0590964130434782,0.1940793103448276,,-0.0231875774456521,0.1383858310560344,,-0.0348999999999999,0.2829,,-0.0005846153846153,0.0123334051724137,,-0.0012859360557859,0.1023283635932502,,-0.004232394410233,0.063260942855214,,-0.0699286460876464,0.2431808710098266,,-0.0019787515330518,0.0132237566185408,,03-24-13-20,XAI,attention_same,1,XAI attention_same FSC
1921,-0.095485994397759,0.0059102325581395,0.0437740518038853,-0.1804161113445378,0.0073539856072351,0.024996924666975,-0.3726999999999999,0.0813,0.0844999999999999,-0.0030492195121951,0.0135885271317829,0.0031090656799259,-0.0709158457836517,0.0809909000742497,0.0289388214135465,-0.0833621169576266,0.020191334372406,0.0127430895019529,-0.2281992435455322,0.0185774564743042,-0.017462432384491,0.0035115888224142,0.0103472806648074,0.0026660995432119,03-24-13-20,XAI,attention_same,2,XAI attention_same FSC
1922,0.1604347826086956,0.0846155303030302,,0.06502208,0.094103346685606,,0.2032,0.1531999999999999,,0.0114822222222222,0.0036342803030302,,0.1037558161289147,0.0522206669680379,,0.0455264048062601,0.0456202091598443,,0.165485143661499,0.066174566745758,,0.0158645446101824,0.0015332147860052,,03-24-13-20,XAI,attention_same,3,XAI attention_same FSC
1923,-0.0515910256410256,-0.0380384541062801,0.008706739439962,-0.026287183065268,-0.0259748059323671,0.0062396613621262,-0.1172,-0.0676,-0.0262,-0.0121300489596083,-0.0046927053140096,-0.0039841955386805,-0.1115016951345098,-0.0379850927634605,0.016954837007692,-0.0276495769455031,-0.0200523159601205,0.0078631544699156,-0.1028017997741698,-0.0564866065979003,-0.0091297030448913,-0.0145602353821158,-0.0051434616535757,-0.0007981262326693,03-24-13-20,XAI,attention_same,4,XAI attention_same FSC
1924,0.0575197777777777,-0.1438662830349531,0.0203063852813853,0.0340456688222222,-0.2117379838150042,0.015382456547619,-0.0632999999999999,-0.2783,0.0351,0.0143038961038961,-0.0158915601023018,0.0029955627705627,0.0457426823096143,-0.0985964183050119,0.0129501225181867,0.0113464171439285,-0.0871407209139801,0.0066211754084508,-0.0897552371025085,-0.1688629984855651,0.0112448930740356,0.0046006490844466,-0.0048068683810424,0.003232633485358,03-24-13-20,XAI,attention_same,5,XAI attention_same FSC
1925,-0.0439580376940133,-0.0068134848484848,-0.0549761111111111,-0.0079979892405764,0.0045213862676767,-0.0358158728611111,0.0286,0.0711,-0.0481,-0.0038212790697674,0.0019623232323232,-0.0095820833333333,0.0469520976023538,-0.026339698443542,-0.0373364566673343,0.0128758807402079,-0.0042156432952573,-0.0194997620043645,0.0609658956527709,0.0489827394485473,-0.0511525273323059,-0.0012264917832041,-0.0019890842978099,-0.0076466138836824,03-24-13-20,XAI,attention_same,6,XAI attention_same FSC
